id,grade,age,school code,sex,homeless,disadvantaged,specialneeds,excused1,unexcused1,tardy1,excused2,unexcused2,tardy2,excused3,unexcused3,tardy3,excused4,unexcused4,tardy4
2699985305,5,11,3,M,N,,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699983620,6,12,2,F,N,YES,IEP,1,0,0,0,0,0,0,0,0,0,0,0
2699985461,6,11,2,M,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699983618,5,11,5,M,N,,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699983603,6,11,2,F,N,,,1,0,0,0,0,0,0,0,0,0,0,0
2699983599,6,11,2,F,Y,YES,IEP,0,0,0,0,0,0,0,0,0,0,0,0
2699984656,6,11,2,M,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699986893,6,11,2,F,N,YES,IEP,2,0,1,0,0,0,0,0,0,0,0,0
2699983549,4,10,5,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699983546,5,10,4,M,N,,,0,0,1,0,0,0,0,0,0,---,---,---
2699983545,4,10,5,M,N,YES,IEP,1,0,1,0,0,0,0,0,0,---,---,---
2699983541,5,10,3,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699983541,5,10,4,M,Y,YES,,1,0,5,0,0,0,0,0,0,---,---,---
2699983493,6,11,2,F,N,,,1,0,1,0,0,0,0,0,0,0,0,0
2699983484,5,10,5,F,N,,,1,0,0,0,0,0,0,0,0,---,---,---
2699983479,5,11,5,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699989912,5,10,4,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699983466,5,10,5,M,N,YES,,1,0,0,0,0,0,0,0,0,---,---,---
2699983460,5,10,3,F,N,YES,,0,0,0,0,0,0,0,0,0,---,---,---
2699989433,5,10,5,M,N,,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699985339,7,13,2,F,N,YES,IEP,0,0,1,0,0,0,0,0,0,0,0,0
2699983399,12,17,1,M,N,,,0,3,2,0,0,0,0,0,0,0,0,0
2699989438,6,11,2,F,N,,,0,0,1,0,0,0,0,0,0,0,0,0
2699989669,6,11,2,M,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699988998,6,11,2,M,N,YES,IEP,0,0,1,0,0,0,0,0,0,0,0,0
2699983347,6,11,2,M,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699989652,6,11,2,M,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699983345,6,11,2,M,N,,,1,0,0,0,0,0,0,0,0,0,0,0
2699983344,6,11,2,M,N,,504,0,0,0,0,0,0,0,0,0,0,0,0
2699983333,6,11,2,M,N,,IEP,1,0,0,0,0,0,0,0,0,0,0,0
2699983326,6,11,2,M,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699983317,6,11,2,F,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699989146,6,11,2,M,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699983313,6,11,2,M,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699989314,6,11,2,M,N,,,0,0,1,0,0,0,0,0,0,0,0,0
2699983301,6,12,2,F,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699989212,6,11,2,F,N,YES,,1,0,2,0,0,0,0,0,0,0,0,0
2699987043,5,10,3,F,N,,IEP,13,1,0,0,0,0,0,0,0,---,---,---
2699986892,12,17,1,F,N,,504,0,0,0,0,0,0,0,0,0,0,0,0
2699989131,6,11,2,M,N,YES,,0,0,0,0,0,0,0,0,0,0,0,0
2699984189,5,10,4,F,N,YES,,0,0,0,0,0,0,0,0,0,---,---,---
2699983146,5,10,5,F,N,,,1,0,2,0,0,0,0,0,0,---,---,---
2699983141,10,15,1,F,N,,IEP,29,7,4,0,0,0,0,0,0,0,0,0
2699983128,7,13,2,M,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699983129,10,15,1,F,N,,,6,0,0,0,0,0,0,0,0,0,0,0
2699983118,5,11,4,M,N,,IEP,1,0,0,0,0,0,0,0,0,---,---,---
2699983111,9,14,1,F,N,,,9,3,2,0,0,0,0,0,0,0,0,0
2699983093,5,10,4,F,N,,504,0,0,0,0,0,0,0,0,0,---,---,---
2699983072,4,9,5,F,N,YES,IEP,1,1,0,0,0,0,0,0,0,---,---,---
2699983073,8,14,2,F,N,YES,IEP,2,0,1,0,0,0,0,0,0,0,0,0
2699983059,6,11,2,M,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699983031,10,15,1,F,N,,,11,0,0,0,0,0,0,0,0,0,0,0
2699983020,12,17,1,M,N,,,1,0,0,0,0,0,0,0,0,0,0,0
2699983021,9,14,1,M,N,,,2,1,1,0,0,0,0,0,0,0,0,0
2699982998,9,15,1,M,N,,IEP,8,0,0,0,0,0,0,0,0,0,0,0
2699982999,12,17,1,M,N,,504,3,0,0,0,0,0,0,0,0,0,0,0
2699982927,10,15,1,F,Y,,,0,0,2,0,0,0,0,0,0,0,0,0
2699982903,7,12,2,F,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699982904,12,17,1,F,N,,IEP,0,0,0,0,0,0,0,0,0,0,0,0
2699982894,6,11,2,M,N,,,1,0,0,0,0,0,0,0,0,0,0,0
2699989461,5,11,3,M,N,,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699982877,11,16,1,F,N,,504,0,0,0,0,0,0,0,0,0,0,0,0
2699982878,10,15,1,M,N,,IEP,0,11,1,0,0,0,0,0,0,0,0,0
2699982874,AW,20,1,F,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699982860,11,16,1,M,N,,,3,0,3,0,0,0,0,0,0,0,0,0
2699982882,5,10,5,M,N,,,0,0,2,0,0,0,0,0,0,---,---,---
2699982773,9,14,1,M,N,,,6,2,1,0,0,0,0,0,0,0,0,0
2699982770,10,15,1,M,N,,,0,1,1,0,0,0,0,0,0,0,0,0
2699982752,10,15,1,M,N,,,11,0,0,0,0,0,0,0,0,0,0,0
2699982729,6,11,2,F,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699982730,10,15,1,M,N,,,5,0,0,0,0,0,0,0,0,0,0,0
2699982701,10,16,1,M,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699982669,7,12,2,F,N,YES,IEP,0,0,0,0,0,0,0,0,0,0,0,0
2699982658,8,13,2,F,N,YES,,0,0,1,0,0,0,0,0,0,0,0,0
2699982660,11,16,1,F,N,,504,9,0,3,0,0,0,0,0,0,0,0,0
2699982392,4,10,5,M,N,YES,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699983994,3,9,4,F,N,YES,IEP,1,0,0,0,0,0,0,0,0,---,---,---
2699987139,4,9,3,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699990591,4,9,3,M,N,YES,,1,0,0,0,0,0,0,0,0,---,---,---
2699989778,4,9,4,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699982365,4,9,3,F,N,YES,,0,0,0,0,0,0,0,0,0,---,---,---
2699982363,4,9,3,M,N,YES,,0,0,1,0,0,0,0,0,0,---,---,---
2699987670,4,9,3,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699987703,4,9,4,M,N,,,2,0,0,0,0,0,0,0,0,---,---,---
2699982365,4,9,3,F,N,,504,2,0,5,0,0,0,0,0,0,---,---,---
2699987715,4,9,4,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699990662,4,9,4,F,N,,,0,3,0,0,0,0,0,0,0,---,---,---
2699982354,12,17,1,M,N,,,18,8,2,0,0,0,0,0,0,0,0,0
2699982339,4,9,3,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699982335,4,9,3,F,Y,YES,,3,1,0,0,0,0,0,0,0,---,---,---
2699982332,3,9,3,M,N,YES,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699982325,5,10,3,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699990774,4,9,4,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699992380,4,10,3,M,N,,IEP,0,0,1,0,0,0,0,0,0,---,---,---
2699982315,4,10,3,M,N,YES,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699982290,5,10,3,M,N,YES,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699982282,5,10,3,M,N,YES,,1,0,0,0,0,0,0,0,0,---,---,---
2699988297,5,10,3,F,N,YES,,0,1,0,0,0,0,0,0,0,---,---,---
2699987564,5,10,3,M,N,YES,,0,0,0,0,0,0,0,0,0,---,---,---
2699985245,4,9,4,M,N,,,0,1,0,0,0,0,0,0,0,---,---,---
2699982500,4,9,4,F,N,YES,,2,0,0,0,0,0,0,0,0,---,---,---
2699982275,3,9,5,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699982272,4,10,5,M,N,,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699990783,4,9,5,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699982268,4,9,5,M,N,,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699982261,4,9,5,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699985012,4,9,5,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699988452,3,9,5,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699990699,4,9,5,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699990856,4,9,4,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699984014,4,9,4,F,N,,IEP,3,0,1,0,0,0,0,0,0,---,---,---
2699982253,4,9,4,F,N,,504,0,0,0,0,0,0,0,0,0,---,---,---
2699986158,4,9,5,F,N,,,1,0,3,0,0,0,0,0,0,---,---,---
2699987267,4,10,5,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699990739,4,9,5,F,N,,,2,0,1,0,0,0,0,0,0,---,---,---
2699988132,5,10,5,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699982249,5,10,5,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699982246,5,10,5,F,N,YES,,1,0,0,0,0,0,0,0,0,---,---,---
2699988486,5,10,5,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699990775,5,10,3,F,N,,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699982250,5,10,5,M,N,,,1,0,1,0,0,0,0,0,0,---,---,---
2699982241,5,10,4,M,N,YES,,1,0,0,0,0,0,0,0,0,---,---,---
2699982218,5,10,4,M,N,,,2,0,0,0,0,0,0,0,0,---,---,---
2699982215,5,10,4,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699982204,5,10,4,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699982196,5,10,4,F,N,,,1,0,0,0,0,0,0,0,0,---,---,---
2699982200,8,14,2,M,N,YES,,0,0,1,0,0,0,0,0,0,0,0,0
2699982201,7,12,2,F,N,YES,,0,0,0,0,0,0,0,0,0,0,0,0
2699982187,5,10,4,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699982176,5,11,4,M,N,,,0,3,1,0,0,0,0,0,0,---,---,---
2699982156,4,9,5,M,N,YES,,0,0,0,0,0,0,0,0,0,---,---,---
2699982029,5,10,3,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699982021,5,10,4,M,N,,,0,0,1,0,0,0,0,0,0,---,---,---
2699981968,AW,19,1,M,N,,IEP,0,0,0,0,0,0,0,0,0,0,0,0
2699981942,9,14,1,F,N,,504,0,0,0,0,0,0,0,0,0,0,0,0
2699981928,3,9,5,F,N,YES,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699981814,5,10,5,F,N,,,1,0,1,0,0,0,0,0,0,---,---,---
2699981807,8,13,2,F,N,,,2,0,0,0,0,0,0,0,0,0,0,0
2699981808,11,16,1,F,N,,,6,0,0,0,0,0,0,0,0,0,0,0
2699985706,5,10,3,F,Y,YES,,0,0,0,0,0,0,0,0,0,---,---,---
2699990497,5,10,5,F,N,YES,,0,0,2,0,0,0,0,0,0,---,---,---
2699988680,3,9,3,M,N,YES,,0,0,0,0,0,0,0,0,0,---,---,---
2699981757,5,10,3,F,N,YES,,0,0,0,0,0,0,0,0,0,---,---,---
2699981745,5,11,3,F,N,YES,,0,0,0,0,0,0,0,0,0,---,---,---
2699981734,5,10,4,M,N,YES,IEP,1,0,2,0,0,0,0,0,0,---,---,---
2699981716,5,10,3,M,N,YES,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699981692,12,17,1,M,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699981689,10,16,1,M,N,,,0,1,7,0,0,0,0,0,0,0,0,0
2699987636,12,18,1,F,N,,IEP,17,4,14,0,0,0,0,0,0,0,0,0
2699981670,12,18,1,M,N,,IEP,0,0,2,0,0,0,0,0,0,0,0,0
2699981628,12,17,1,F,N,,,3,4,8,0,0,0,0,0,0,0,0,0
2699981570,7,13,2,F,N,YES,,0,0,1,0,0,0,0,0,0,0,0,0
2699981569,4,9,5,F,N,YES,IEP,3,0,0,0,0,0,0,0,0,---,---,---
2699981570,5,10,5,F,N,YES,IEP,3,0,0,0,0,0,0,0,0,---,---,---
2699988100,4,9,3,M,N,YES,IEP,1,0,1,0,0,0,0,0,0,---,---,---
2699981487,4,9,3,M,N,YES,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699981408,10,16,1,F,N,,IEP,7,0,0,0,0,0,0,0,0,0,0,0
2699981393,7,12,2,M,N,YES,IEP,1,0,0,0,0,0,0,0,0,0,0,0
2699981388,11,17,1,M,N,,IEP,0,0,1,0,0,0,0,0,0,0,0,0
2699981363,12,18,1,M,N,,,4,2,6,0,0,0,0,0,0,0,0,0
2699981364,11,16,1,F,N,,,5,2,6,0,0,0,0,0,0,0,0,0
2699981319,9,14,1,F,N,,504,20,3,7,0,0,0,0,0,0,0,0,0
2699981285,11,17,1,M,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699981286,8,13,2,M,N,,,1,0,0,0,0,0,0,0,0,0,0,0
2699981287,10,15,1,F,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699981280,7,11,2,F,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699981281,7,12,2,M,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699981282,5,10,5,M,N,,504,0,0,0,0,0,0,0,0,0,---,---,---
2699981227,8,12,2,F,N,YES,,1,0,0,0,0,0,0,0,0,0,0,0
2699981033,8,14,2,M,N,YES,504,1,0,4,0,0,0,0,0,0,0,0,0
2699991913,11,17,1,F,N,,IEP,0,4,9,0,0,0,0,0,0,0,0,0
2699992232,3,9,3,M,N,,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699981031,11,16,1,M,N,,504,3,4,12,0,0,0,0,0,0,0,0,0
2699989440,4,9,3,M,N,,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699989529,4,9,3,M,N,YES,,0,0,0,0,0,0,0,0,0,---,---,---
2699987722,4,10,3,M,N,,,0,0,1,0,0,0,0,0,0,---,---,---
2699981041,4,9,4,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699981034,4,9,3,F,N,,,0,2,0,0,0,0,0,0,0,---,---,---
2699981012,3,9,3,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699983322,3,8,5,M,N,,,1,0,1,0,0,0,0,0,0,---,---,---
2699992003,3,8,4,M,N,,,1,0,0,0,0,0,0,0,0,---,---,---
2699980999,3,8,4,M,N,,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699980994,3,8,4,F,N,,,0,0,1,0,0,0,0,0,0,---,---,---
2699980993,3,8,4,M,N,,,1,0,0,0,0,0,0,0,0,---,---,---
2699980992,3,8,4,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699980985,3,8,4,F,N,,,0,0,1,0,0,0,0,0,0,---,---,---
2699991388,11,17,1,M,N,,IEP,17,0,0,0,0,0,0,0,0,0,0,0
2699980988,5,11,3,M,N,YES,,0,0,0,0,0,0,0,0,0,---,---,---
2699980983,4,10,3,M,N,YES,,1,0,2,0,0,0,0,0,0,---,---,---
2699980964,4,9,4,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699992145,3,8,4,M,N,YES,IEP,1,0,1,0,0,0,0,0,0,---,---,---
2699980945,3,8,5,M,N,,IEP,0,0,3,0,0,0,0,0,0,---,---,---
2699980936,3,8,3,M,N,YES,IEP,0,0,1,0,0,0,0,0,0,---,---,---
2699985739,3,9,4,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699980934,10,15,1,F,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699980935,8,13,2,F,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699980923,AW,19,1,M,N,,IEP,6,0,0,0,0,0,0,0,0,0,0,0
2699980918,9,14,1,F,N,,,1,0,1,0,0,0,0,0,0,0,0,0
2699980905,3,8,5,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699981840,3,8,5,M,N,YES,504,0,0,0,0,0,0,0,0,0,---,---,---
2699991961,3,8,5,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699980896,3,8,5,M,N,,,1,0,0,0,0,0,0,0,0,---,---,---
2699980875,4,9,5,M,N,YES,,1,0,0,0,0,0,0,0,0,---,---,---
2699980866,4,9,5,M,N,YES,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699980849,4,9,5,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699980835,4,9,5,F,N,,,2,0,0,0,0,0,0,0,0,---,---,---
2699980821,4,9,5,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699980809,4,9,5,F,N,,,1,0,1,0,0,0,0,0,0,---,---,---
2699986604,3,8,4,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699983376,2,8,4,M,N,,IEP,0,0,2,0,0,0,0,0,0,---,---,---
2699980807,3,8,4,F,N,YES,IEP,0,0,3,0,0,0,0,0,0,---,---,---
2699983346,3,8,4,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699992099,4,9,4,M,N,YES,504,0,0,0,0,0,0,0,0,0,---,---,---
2699989870,4,9,4,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699991929,4,9,4,F,N,,IEP,2,0,1,0,0,0,0,0,0,---,---,---
2699980798,4,10,4,M,N,,,1,0,0,0,0,0,0,0,0,---,---,---
2699980793,4,9,4,F,N,YES,IEP,0,1,0,0,0,0,0,0,0,---,---,---
2699991652,4,9,4,F,N,,,1,0,1,0,0,0,0,0,0,---,---,---
2699985822,4,9,4,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699980787,4,9,4,F,N,YES,,1,0,6,0,0,0,0,0,0,---,---,---
2699980777,4,9,4,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699983505,3,9,4,F,N,YES,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699980776,4,9,4,M,N,,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699980769,4,9,4,F,N,,,0,0,1,0,0,0,0,0,0,---,---,---
2699980762,3,9,3,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699980757,3,8,4,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699989444,3,8,3,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699986283,3,8,3,M,N,,,2,0,0,0,0,0,0,0,0,---,---,---
2699989188,3,8,3,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699987755,3,8,3,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699980757,3,8,3,M,N,,,1,1,0,0,0,0,0,0,0,---,---,---
2699992700,3,8,5,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699980737,4,9,4,F,N,,,1,0,2,0,0,0,0,0,0,---,---,---
2699980730,3,8,4,F,N,YES,,1,0,1,0,0,0,0,0,0,---,---,---
2699980729,3,8,3,F,N,,,2,0,0,0,0,0,0,0,0,---,---,---
2699980726,3,8,3,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699989359,3,8,3,M,N,,,1,0,0,0,0,0,0,0,0,---,---,---
2699980709,2,8,3,F,N,YES,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699980702,3,8,5,M,N,,IEP,1,0,0,0,0,0,0,0,0,---,---,---
2699986131,3,8,5,M,N,YES,,1,0,0,0,0,0,0,0,0,---,---,---
2699987601,4,9,5,M,N,YES,,1,0,0,0,0,0,0,0,0,---,---,---
2699988894,3,8,5,M,N,YES,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699980649,4,9,4,F,N,YES,IEP,0,0,2,0,0,0,0,0,0,---,---,---
2699980611,3,9,5,F,N,YES,,0,0,0,0,0,0,0,0,0,---,---,---
2699980604,9,14,1,F,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699989163,4,9,3,F,N,YES,,0,0,0,0,0,0,0,0,0,---,---,---
2699988996,3,9,3,F,N,YES,,0,1,0,0,0,0,0,0,0,---,---,---
2699980577,4,9,4,F,N,,IEP,0,0,2,0,0,0,0,0,0,---,---,---
2699980570,3,8,4,F,N,YES,,0,0,2,0,0,0,0,0,0,---,---,---
2699980565,7,12,2,F,N,YES,IEP,0,0,1,0,0,0,0,0,0,0,0,0
2699980562,4,9,3,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699980510,8,14,2,F,N,YES,IEP,0,0,0,0,0,0,0,0,0,0,0,0
2699980511,8,13,2,M,N,YES,IEP,0,0,0,0,0,0,0,0,0,0,0,0
2699980512,4,10,3,F,N,YES,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699980513,10,17,1,M,N,,IEP,5,12,0,0,0,0,0,0,0,0,0,0
2699992287,3,8,4,F,N,,,1,0,0,0,0,0,0,0,0,---,---,---
2699992309,3,9,5,M,N,,,3,0,1,0,0,0,0,0,0,---,---,---
2699980451,4,9,3,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699980446,3,8,3,M,N,YES,IEP,0,1,1,0,0,0,0,0,0,---,---,---
2699980445,3,8,3,M,N,YES,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699980435,10,15,1,M,N,,,0,0,4,0,0,0,0,0,0,0,0,0
2699980425,8,13,2,M,N,,504,0,0,0,0,0,0,0,0,0,0,0,0
2699980426,4,9,5,F,N,,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699980419,4,9,5,M,N,YES,,0,0,0,0,0,0,0,0,0,---,---,---
2699980402,4,9,5,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699980403,6,11,2,M,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699980388,9,14,1,M,N,,504,0,5,2,0,0,0,0,0,0,0,0,0
2699980379,8,13,2,F,N,YES,504,1,0,0,0,0,0,0,0,0,0,0,0
2699980332,4,9,4,M,N,,,0,0,1,0,0,0,0,0,0,---,---,---
2699980323,3,8,4,M,N,YES,,0,0,1,0,0,0,0,0,0,---,---,---
2699980315,11,17,1,F,N,,IEP,0,1,1,0,0,0,0,0,0,0,0,0
2699980291,5,10,3,F,N,YES,,0,0,0,0,0,0,0,0,0,---,---,---
2699988589,11,17,1,M,N,,,0,1,18,0,0,0,0,0,0,0,0,0
2699980269,4,9,4,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699980259,4,9,3,F,Y,YES,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699980237,11,16,1,F,N,,IEP,1,1,1,0,0,0,0,0,0,0,0,0
2699980233,6,11,2,F,N,,504,0,0,0,0,0,0,0,0,0,0,0,0
2699980234,3,9,4,F,N,YES,IEP,3,1,2,0,0,0,0,0,0,---,---,---
2699980238,4,9,3,F,N,YES,,2,0,0,0,0,0,0,0,0,---,---,---
2699980173,6,11,2,F,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699980175,4,9,4,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699980180,5,10,4,F,N,,,1,0,0,0,0,0,0,0,0,---,---,---
2699980179,1,6,4,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699992002,4,9,4,F,N,YES,IEP,2,0,0,0,0,0,0,0,0,---,---,---
2699980068,7,12,2,F,N,,,1,0,1,0,0,0,0,0,0,0,0,0
2699980069,11,16,1,F,N,,,4,0,2,0,0,0,0,0,0,0,0,0
2699980070,9,14,1,F,N,,,5,0,3,0,0,0,0,0,0,0,0,0
2699980065,5,10,5,F,N,,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699980060,6,11,2,F,N,,IEP,2,0,0,0,0,0,0,0,0,0,0,0
2699979989,7,12,2,F,N,YES,,0,0,0,0,0,0,0,0,0,0,0,0
2699979978,4,9,5,M,N,,,0,0,3,0,0,0,0,0,0,---,---,---
2699979920,3,9,4,M,N,,IEP,0,1,0,0,0,0,0,0,0,---,---,---
2699979910,4,9,5,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699983193,10,15,1,M,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699979874,12,17,1,F,N,,504,0,1,0,0,0,0,0,0,0,0,0,0
2699991253,12,17,1,M,N,,,0,0,2,0,0,0,0,0,0,0,0,0
2699979868,12,17,1,F,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699979861,8,13,2,M,N,YES,,0,0,0,0,0,0,0,0,0,0,0,0
2699979854,10,14,1,M,N,,,0,1,1,0,0,0,0,0,0,0,0,0
2699992026,12,17,1,M,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699979827,12,17,1,M,N,,,1,0,0,0,0,0,0,0,0,0,0,0
2699979805,12,17,1,F,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699991182,12,17,1,F,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699991327,12,17,1,M,N,,,1,0,1,0,0,0,0,0,0,0,0,0
2699979787,12,18,1,M,N,,,0,0,4,0,0,0,0,0,0,0,0,0
2699979776,12,17,1,M,N,,,5,0,0,0,0,0,0,0,0,0,0,0
2699979757,6,11,2,M,N,YES,504,3,0,2,0,0,0,0,0,0,0,0,0
2699991256,12,18,1,F,N,,,1,0,1,0,0,0,0,0,0,0,0,0
2699979749,12,17,1,F,N,,504,0,3,3,0,0,0,0,0,0,0,0,0
2699979747,12,17,1,M,N,,,1,1,1,0,0,0,0,0,0,0,0,0
2699979746,12,17,1,M,N,,,0,1,0,0,0,0,0,0,0,0,0,0
2699979739,12,17,1,F,N,,504,0,6,2,0,0,0,0,0,0,0,0,0
2699987692,12,17,1,M,N,,,6,1,1,0,0,0,0,0,0,0,0,0
2699979730,7,13,2,M,N,YES,,0,0,0,0,0,0,0,0,0,0,0,0
2699979731,9,14,1,F,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699979731,12,18,1,M,N,,,0,6,1,0,0,0,0,0,0,0,0,0
2699979724,3,8,4,F,N,YES,,0,2,0,0,0,0,0,0,0,---,---,---
2699979721,3,8,3,F,N,YES,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699989942,3,8,3,F,N,YES,,0,0,1,0,0,0,0,0,0,---,---,---
2699988911,3,8,3,M,N,YES,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699979725,3,8,3,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699979711,3,8,3,M,N,,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699979696,10,15,1,M,N,,,0,0,2,0,0,0,0,0,0,0,0,0
2699979671,3,8,4,M,N,,IEP,2,0,0,0,0,0,0,0,0,---,---,---
2699984508,3,9,4,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699979670,3,8,3,F,N,YES,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699982076,2,7,5,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
